tick,pos_x,pos_z,health_pct,action_id,reward
10,3,000,3,000,1,000,0,0,0000
10,3,000,8,000,1,000,0,0,0000
10,3,000,13,000,1,000,0,0,0000
10,42,000,3,000,1,000,0,0,0000
10,42,000,8,000,1,000,0,0,0000
10,42,000,13,000,1,000,0,0,0000
10,2,000,2,000,1,000,0,0,0000
10,6,000,2,000,1,000,0,0,0000
10,2,000,6,000,1,000,0,0,0000
10,43,000,43,000,1,000,0,0,0000
10,39,000,43,000,1,000,0,0,0000
10,43,000,39,000,1,000,0,0,0000
20,3,000,3,000,1,000,0,0,0000
20,3,000,8,000,1,000,0,0,0000
20,3,000,13,000,1,000,0,0,0000
20,42,000,3,000,1,000,0,0,0000
20,42,000,8,000,1,000,0,0,0000
20,42,000,13,000,1,000,0,0,0000
20,2,000,2,000,1,000,0,0,0000
20,6,000,2,000,1,000,0,0,0000
20,2,000,6,000,1,000,0,0,0000
20,43,000,43,000,1,000,0,0,0000
20,39,000,43,000,1,000,0,0,0000
20,43,000,39,000,1,000,0,0,0000
30,3,000,3,000,1,000,0,0,0000
30,3,000,8,000,1,000,0,0,0000
30,3,000,13,000,1,000,0,0,0000
30,42,000,3,000,1,000,0,0,0000
30,42,000,8,000,1,000,0,0,0000
30,42,000,13,000,1,000,0,0,0000
30,2,000,2,000,1,000,0,0,0000
30,6,000,2,000,1,000,0,0,0000
30,2,000,6,000,1,000,0,0,0000
30,43,000,43,000,1,000,0,0,0000
30,39,000,43,000,1,000,0,0,0000
30,43,000,39,000,1,000,0,0,0000
40,3,000,3,000,1,000,0,0,0000
40,3,000,8,000,1,000,0,0,0000
40,3,000,13,000,1,000,0,0,0000
40,42,000,3,000,1,000,0,0,0000
40,42,000,8,000,1,000,0,0,0000
40,42,000,13,000,1,000,0,0,0000
40,2,000,2,000,1,000,0,0,0000
40,6,000,2,000,1,000,0,0,0000
40,2,000,6,000,1,000,0,0,0000
40,43,000,43,000,1,000,0,0,0000
40,39,000,43,000,1,000,0,0,0000
40,43,000,39,000,1,000,0,0,0000
50,3,000,3,000,1,000,0,0,0000
50,3,000,8,000,1,000,0,0,0000
50,3,000,13,000,1,000,0,0,0000
50,42,000,3,000,1,000,0,0,0000
50,42,000,8,000,1,000,0,0,0000
50,42,000,13,000,1,000,0,0,0000
50,2,000,2,000,1,000,0,0,0000
50,6,000,2,000,1,000,0,0,0000
50,2,000,6,000,1,000,0,0,0000
50,43,000,43,000,1,000,0,0,0000
50,39,000,43,000,1,000,0,0,0000
50,43,000,39,000,1,000,0,0,0000
60,3,000,3,000,1,000,0,0,0000
60,3,000,8,000,1,000,0,0,0000
60,3,000,13,000,1,000,0,0,0000
60,42,000,3,000,1,000,0,0,0000
60,42,000,8,000,1,000,0,0,0000
60,42,000,13,000,1,000,0,0,0000
60,2,000,2,000,1,000,0,0,0000
60,6,000,2,000,1,000,0,0,0000
60,2,000,6,000,1,000,0,0,0000
60,43,000,43,000,1,000,0,0,0000
60,39,000,43,000,1,000,0,0,0000
60,43,000,39,000,1,000,0,0,0000
70,3,000,3,000,1,000,0,0,0000
70,3,000,8,000,1,000,0,0,0000
70,3,000,13,000,1,000,0,0,0000
70,42,000,3,000,1,000,0,0,0000
70,42,000,8,000,1,000,0,0,0000
70,42,000,13,000,1,000,0,0,0000
70,2,000,2,000,1,000,0,0,0000
70,6,000,2,000,1,000,0,0,0000
70,2,000,6,000,1,000,0,0,0000
70,43,000,43,000,1,000,0,0,0000
70,39,000,43,000,1,000,0,0,0000
70,43,000,39,000,1,000,0,0,0000
80,3,000,3,000,1,000,0,0,0000
80,3,000,8,000,1,000,0,0,0000
80,3,000,13,000,1,000,0,0,0000
80,42,000,3,000,1,000,0,0,0000
80,42,000,8,000,1,000,0,0,0000
80,42,000,13,000,1,000,0,0,0000
80,2,000,2,000,1,000,0,0,0000
80,6,000,2,000,1,000,0,0,0000
80,2,000,6,000,1,000,0,0,0000
80,43,000,43,000,1,000,0,0,0000
80,39,000,43,000,1,000,0,0,0000
80,43,000,39,000,1,000,0,0,0000
80,2,000,10,000,1,000,0,0,0000
80,2,000,11,500,1,000,0,0,0000
80,2,000,13,000,1,000,0,0,0000
80,43,000,10,000,1,000,0,0,0000
80,43,000,11,500,1,000,0,0,0000
80,43,000,13,000,1,000,0,0,0000
90,3,000,3,000,1,000,0,0,0000
90,3,000,8,000,1,000,0,0,0000
90,3,000,13,000,1,000,0,0,0000
90,42,000,3,000,1,000,0,0,0000
90,42,000,8,000,1,000,0,0,0000
90,42,000,13,000,1,000,0,0,0000
90,2,000,2,000,1,000,0,0,0000
90,6,000,2,000,1,000,0,0,0000
90,2,000,6,000,1,000,0,0,0000
90,43,000,43,000,1,000,0,0,0000
90,39,000,43,000,1,000,0,0,0000
90,43,000,39,000,1,000,0,0,0000
90,2,000,10,000,1,000,0,0,0000
90,2,000,11,500,1,000,0,0,0000
90,2,000,13,000,1,000,0,0,0000
90,43,000,10,000,1,000,0,0,0000
90,43,000,11,500,1,000,0,0,0000
90,43,000,13,000,1,000,0,0,0000
100,3,000,3,000,1,000,0,0,0000
100,3,000,8,000,1,000,0,0,0000
100,3,000,13,000,1,000,0,0,0000
100,42,000,3,000,1,000,0,0,0000
100,42,000,8,000,1,000,0,0,0000
100,42,000,13,000,1,000,0,0,0000
100,2,000,2,000,1,000,0,0,0000
100,6,000,2,000,1,000,0,0,0000
100,2,000,6,000,1,000,0,0,0000
100,43,000,43,000,1,000,0,0,0000
100,39,000,43,000,1,000,0,0,0000
100,43,000,39,000,1,000,0,0,0000
100,2,000,10,000,1,000,0,0,0000
100,2,000,11,500,1,000,0,0,0000
100,2,000,13,000,1,000,0,0,0000
100,43,000,10,000,1,000,0,0,0000
100,43,000,11,500,1,000,0,0,0000
100,43,000,13,000,1,000,0,0,0000
110,3,000,3,000,1,000,0,0,0000
110,3,000,8,000,1,000,0,0,0000
110,3,000,13,000,1,000,0,0,0000
110,42,000,3,000,1,000,0,0,0000
110,42,000,8,000,1,000,0,0,0000
110,42,000,13,000,1,000,0,0,0000
110,2,000,2,000,1,000,0,0,0000
110,6,000,2,000,1,000,0,0,0000
110,2,000,6,000,1,000,0,0,0000
110,43,000,43,000,1,000,0,0,0000
110,39,000,43,000,1,000,0,0,0000
110,43,000,39,000,1,000,0,0,0000
110,2,000,10,000,1,000,0,0,0000
110,2,000,11,500,1,000,0,0,0000
110,2,000,13,000,1,000,0,0,0000
110,43,000,10,000,1,000,0,0,0000
110,43,000,11,500,1,000,0,0,0000
110,43,000,13,000,1,000,0,0,0000
120,3,000,3,000,1,000,0,0,0000
120,3,000,8,000,1,000,0,0,0000
120,3,000,13,000,1,000,0,0,0000
120,42,000,3,000,1,000,0,0,0000
120,42,000,8,000,1,000,0,0,0000
120,42,000,13,000,1,000,0,0,0000
120,2,000,2,000,1,000,0,0,0000
120,6,000,2,000,1,000,0,0,0000
120,2,000,6,000,1,000,0,0,0000
120,43,000,43,000,1,000,0,0,0000
120,39,000,43,000,1,000,0,0,0000
120,43,000,39,000,1,000,0,0,0000
120,2,000,10,000,1,000,0,0,0000
120,2,000,11,500,1,000,0,0,0000
120,2,000,13,000,1,000,0,0,0000
120,43,000,10,000,1,000,0,0,0000
120,43,000,11,500,1,000,0,0,0000
120,43,000,13,000,1,000,0,0,0000
130,3,000,3,000,1,000,0,0,0000
130,3,000,8,000,1,000,0,0,0000
130,3,000,13,000,1,000,0,0,0000
130,42,000,3,000,1,000,0,0,0000
130,42,000,8,000,1,000,0,0,0000
130,42,000,13,000,1,000,0,0,0000
130,2,000,2,000,1,000,0,0,0000
130,6,000,2,000,1,000,0,0,0000
130,2,000,6,000,1,000,0,0,0000
130,43,000,43,000,1,000,0,0,0000
130,39,000,43,000,1,000,0,0,0000
130,43,000,39,000,1,000,0,0,0000
130,2,000,10,000,1,000,0,0,0000
130,2,000,11,500,1,000,0,0,0000
130,2,000,13,000,1,000,0,0,0000
130,43,000,10,000,1,000,0,0,0000
130,43,000,11,500,1,000,0,0,0000
130,43,000,13,000,1,000,0,0,0000
140,3,000,3,000,1,000,0,0,0000
140,3,000,8,000,1,000,0,0,0000
140,3,000,13,000,1,000,0,0,0000
140,42,000,3,000,1,000,0,0,0000
140,42,000,8,000,1,000,0,0,0000
140,42,000,13,000,1,000,0,0,0000
140,2,000,2,000,1,000,0,0,0000
140,6,000,2,000,1,000,0,0,0000
140,2,000,6,000,1,000,0,0,0000
140,43,000,43,000,1,000,0,0,0000
140,39,000,43,000,1,000,0,0,0000
140,43,000,39,000,1,000,0,0,0000
140,2,000,10,000,1,000,0,0,0000
140,2,000,11,500,1,000,0,0,0000
140,2,000,13,000,1,000,0,0,0000
140,43,000,10,000,1,000,0,0,0000
140,43,000,11,500,1,000,0,0,0000
140,43,000,13,000,1,000,0,0,0000
150,3,000,3,000,1,000,0,0,0000
150,3,000,8,000,1,000,0,0,0000
150,3,000,13,000,1,000,0,0,0000
150,42,000,3,000,1,000,0,0,0000
150,42,000,8,000,1,000,0,0,0000
150,42,000,13,000,1,000,0,0,0000
150,2,000,2,000,1,000,0,0,0000
150,6,000,2,000,1,000,0,0,0000
150,2,000,6,000,1,000,0,0,0000
150,43,000,43,000,1,000,0,0,0000
150,39,000,43,000,1,000,0,0,0000
150,43,000,39,000,1,000,0,0,0000
150,2,000,10,000,1,000,0,0,0000
150,2,000,11,500,1,000,0,0,0000
150,2,000,13,000,1,000,0,0,0000
150,43,000,10,000,1,000,0,0,0000
150,43,000,11,500,1,000,0,0,0000
150,43,000,13,000,1,000,0,0,0000
160,3,000,3,000,1,000,0,0,0000
160,3,000,8,000,1,000,0,0,0000
160,3,000,13,000,1,000,0,0,0000
160,42,000,3,000,1,000,0,0,0000
